Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,HasCabin,FamilySize,IsAlone,FamilyCategory,Title,TitleAgeType,Deck,TicketPrefix,TicketLen,FarePerPerson,FareBin,AgeBin,AgeClass,ClassSex,ClassEmbarked,FareClass,TitleSex,WomenChild,HighClassFemale
1,3,female,31.0,1,1,20.525,S,0,3,0,Small,Mrs,Adult,Unknown,None,6,6.841666666666666,High,Adult,93.0,3_female,3_S,3_High,Mrs_female,1,0
0,3,female,45.0,0,0,7.75,S,0,1,1,Single,Miss,Young,Unknown,None,6,7.75,Low,Middle,135.0,3_female,3_S,3_Low,Miss_female,1,0
0,3,male,32.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.925,Mid,Adult,96.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,18.0,0,1,14.4542,C,0,2,0,Small,Miss,Young,Unknown,None,4,7.2271,Mid,Teen,54.0,3_female,3_C,3_Mid,Miss_female,1,0
0,2,female,44.0,1,0,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,13.0,High,Middle,88.0,2_female,2_S,2_High,Mrs_female,1,0
1,1,female,47.0,1,1,52.5542,S,1,3,0,Small,Mrs,Adult,Unknown,None,5,17.518066666666666,VeryHigh,Middle,47.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,2,male,36.5,0,2,26.0,S,1,3,0,Small,Mr,Adult,Unknown,None,6,8.666666666666666,High,Middle,73.0,2_male,2_S,2_High,Mr_male,0,0
0,2,male,30.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,60.0,2_male,2_S,2_Mid,Mr_male,0,0
1,2,female,27.0,0,0,10.5,S,1,1,1,Single,Miss,Young,Unknown,None,5,10.5,Mid,Adult,54.0,2_female,2_S,2_Mid,Miss_female,1,0
1,3,male,29.0,0,0,9.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,9.5,Mid,Adult,87.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,71.0,0,0,49.5042,C,0,1,1,Single,Mr,Adult,Unknown,PC,8,49.5042,VeryHigh,Senior,71.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
1,1,female,52.0,1,1,93.5,S,1,3,0,Small,Mrs,Adult,Unknown,None,5,31.166666666666668,VeryHigh,Middle,52.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,female,43.0,1,6,46.9,S,0,8,0,Large,Mrs,Adult,Unknown,CA,7,5.8625,VeryHigh,Middle,129.0,3_female,3_S,3_VeryHigh,Mrs_female,1,0
0,3,male,22.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,26.15864583333333,2,0,23.25,Q,0,3,0,Small,Miss,Young,Unknown,None,6,7.75,High,Adult,78.47593749999999,3_female,3_Q,3_High,Miss_female,1,0
1,1,female,24.76733333333334,0,1,55.0,S,1,2,0,Small,Mrs,Adult,Unknown,None,6,27.5,VeryHigh,Adult,24.76733333333334,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,26.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,78.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,25.0,1,0,7.925,S,0,2,0,Small,Miss,Young,Unknown,Other,16,3.9625,Mid,Adult,75.0,3_female,3_S,3_Mid,Miss_female,1,0
0,1,male,39.10992316017316,0,0,0.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,0.0,Low,Middle,39.10992316017316,1_male,1_S,1_Low,Mr_male,0,0
1,1,female,31.0,0,2,164.8667,S,1,3,0,Small,Miss,Young,Unknown,None,5,54.95556666666667,VeryHigh,Adult,31.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
1,3,male,45.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,4,8.05,Mid,Middle,135.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,22.0,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,A,9,7.25,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,49.0,1,0,76.7292,C,1,2,0,Small,Mrs,Adult,Unknown,PC,8,38.3646,VeryHigh,Middle,49.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,2,female,22.0,1,2,41.5792,C,0,4,0,Small,Mrs,Adult,Unknown,Other,13,10.3948,VeryHigh,Adult,44.0,2_female,2_C,2_VeryHigh,Mrs_female,1,0
1,3,female,4.0,0,2,22.025,S,0,3,0,Small,Miss,Young,Unknown,None,6,7.341666666666666,High,Child,12.0,3_female,3_S,3_High,Miss_female,1,0
1,3,female,29.0,0,2,15.2458,C,0,3,0,Small,Mrs,Adult,Unknown,None,4,5.081933333333333,High,Adult,87.0,3_female,3_C,3_High,Mrs_female,1,0
0,2,male,34.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,68.0,2_male,2_S,2_Mid,Mr_male,0,0
1,1,female,48.0,0,0,25.9292,S,1,1,1,Single,Mrs,Adult,Unknown,None,5,25.9292,High,Middle,48.0,1_female,1_S,1_High,Mrs_female,1,1
0,2,female,27.0,1,0,21.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,5,10.5,High,Adult,54.0,2_female,2_S,2_High,Mrs_female,1,0
1,1,female,54.0,1,0,59.4,C,0,2,0,Small,Mrs,Adult,Unknown,PC,8,29.7,VeryHigh,Middle,54.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,2,male,48.770483100233086,0,0,13.8625,C,0,1,1,Single,Mr,Adult,Unknown,SCPARIS,13,13.8625,Mid,Middle,97.54096620046617,2_male,2_C,2_Mid,Mr_male,0,0
1,2,female,19.0,1,0,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,4,13.0,High,Adult,38.0,2_female,2_S,2_High,Mrs_female,1,0
1,1,female,22.0,1,0,66.6,S,1,2,0,Small,Mrs,Adult,Unknown,None,6,33.3,VeryHigh,Adult,22.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,1,male,45.5,0,0,28.5,S,1,1,1,Single,Mr,Adult,Unknown,None,6,28.5,High,Middle,45.5,1_male,1_S,1_High,Mr_male,0,0
0,1,male,43.09214285714285,0,0,27.7208,C,0,1,1,Single,Mr,Adult,Unknown,PC,8,27.7208,High,Middle,43.09214285714285,1_male,1_C,1_High,Mr_male,0,0
0,3,male,23.0,0,0,7.8542,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8542,Low,Adult,69.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,30.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,10,8.05,Mid,Adult,90.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,25.252799873737366,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,75.7583996212121,3_male,3_C,3_Low,Mr_male,0,0
0,2,male,34.0,1,0,21.0,S,0,2,0,Small,Mr,Adult,Unknown,None,5,10.5,High,Adult,68.0,2_male,2_S,2_High,Mr_male,0,0
1,3,male,31.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.925,Mid,Adult,93.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,13.598253968253976,8,2,69.55,S,0,11,0,Large,Mr,Adult,Unknown,CA,8,6.322727272727272,VeryHigh,Teen,40.79476190476193,3_male,3_S,3_VeryHigh,Mr_male,1,0
0,3,male,40.0,1,4,27.9,S,0,6,0,Medium,Mr,Adult,Unknown,None,6,4.6499999999999995,High,Middle,120.0,3_male,3_S,3_High,Mr_male,0,0
1,3,female,27.068492875180368,0,0,7.75,Q,0,1,1,Single,Miss,Young,Unknown,None,5,7.75,Low,Adult,81.2054786255411,3_female,3_Q,3_Low,Miss_female,1,0
0,2,male,32.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,CA,10,10.5,Mid,Adult,64.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,20.0,0,0,9.225,S,0,1,1,Single,Mr,Adult,Unknown,None,4,9.225,Mid,Adult,60.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,27.0,0,2,211.5,C,1,3,0,Small,Mr,Adult,Unknown,None,6,70.5,VeryHigh,Adult,27.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
1,2,female,32.5,0,0,13.0,S,1,1,1,Single,Miss,Young,Unknown,None,5,13.0,Mid,Adult,65.0,2_female,2_S,2_Mid,Miss_female,1,0
1,1,female,44.0,0,0,27.7208,C,1,1,1,Single,Mrs,Adult,Unknown,PC,8,27.7208,High,Middle,44.0,1_female,1_C,1_High,Mrs_female,1,1
0,2,male,23.0,0,0,15.0458,C,0,1,1,Single,Mr,Adult,Unknown,SCPARIS,13,15.0458,High,Adult,46.0,2_male,2_C,2_High,Mr_male,0,0
0,3,male,34.0,1,1,14.4,S,0,3,0,Small,Mr,Adult,Unknown,None,6,4.8,Mid,Adult,102.0,3_male,3_S,3_Mid,Mr_male,0,0
1,2,male,32.0,1,0,26.0,S,0,2,0,Small,Mr,Adult,Unknown,None,4,13.0,High,Adult,64.0,2_male,2_S,2_High,Mr_male,0,0
1,1,male,4.0,0,2,81.8583,S,1,3,0,Small,Master,Child,Unknown,None,5,27.2861,VeryHigh,Child,4.0,1_male,1_S,1_VeryHigh,Master_male,1,0
0,3,female,2.0,4,2,31.275,S,0,7,0,Medium,Miss,Young,Unknown,None,6,4.4678571428571425,VeryHigh,Child,6.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
0,2,male,35.057760836171056,0,0,0.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,0.0,Low,Middle,70.11552167234211,2_male,2_S,2_Low,Mr_male,0,0
0,2,male,25.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,50.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,24.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.05,Mid,Adult,72.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,21.0,0,0,8.6625,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Adult,63.0,3_male,3_S,3_Mid,Mr_male,0,0
0,2,male,31.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,CA,10,10.5,Mid,Adult,62.0,2_male,2_S,2_Mid,Mr_male,0,0
0,2,male,54.0,0,0,14.0,S,0,1,1,Single,Rare,Varied,Unknown,None,5,14.0,Mid,Middle,108.0,2_male,2_S,2_Mid,Rare_male,0,0
1,3,female,33.0,3,0,15.85,S,0,4,0,Small,Mrs,Adult,Unknown,None,7,3.9625,High,Adult,99.0,3_female,3_S,3_High,Mrs_female,1,0
0,2,male,23.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,5,13.0,Mid,Adult,46.0,2_male,2_S,2_Mid,Mr_male,0,0
0,2,male,19.0,1,1,36.75,S,0,3,0,Small,Mr,Adult,Unknown,CA,10,12.25,VeryHigh,Adult,38.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
0,3,male,65.0,0,0,7.75,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,7.75,Low,Senior,195.0,3_male,3_Q,3_Low,Mr_male,0,0
0,3,male,28.594166666666666,1,0,19.9667,S,0,2,0,Small,Mr,Adult,Unknown,None,5,9.98335,High,Adult,85.7825,3_male,3_S,3_High,Mr_male,0,0
1,2,female,42.0,0,0,13.0,S,0,1,1,Single,Mrs,Adult,Unknown,None,6,13.0,Mid,Middle,84.0,2_female,2_S,2_Mid,Mrs_female,1,0
0,2,male,18.0,0,0,11.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,11.5,Mid,Teen,36.0,2_male,2_S,2_Mid,Mr_male,0,0
0,2,male,27.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,54.0,2_male,2_S,2_Mid,Mr_male,0,0
0,1,male,54.0,0,1,77.2875,S,1,2,0,Small,Mr,Adult,Unknown,None,5,38.64375,VeryHigh,Middle,54.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,25.252799873737366,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,75.7583996212121,3_male,3_C,3_Low,Mr_male,0,0
0,1,male,47.0,0,0,52.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,52.0,VeryHigh,Middle,47.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,11.0,5,2,46.9,S,0,8,0,Large,Master,Child,Unknown,CA,7,5.8625,VeryHigh,Child,33.0,3_male,3_S,3_VeryHigh,Master_male,1,0
0,2,male,21.0,2,0,73.5,S,0,3,0,Small,Mr,Adult,Unknown,SOC,12,24.5,VeryHigh,Adult,42.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
0,2,male,29.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,WC,11,10.5,Mid,Adult,58.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,39.0,0,0,24.15,S,0,1,1,Single,Mr,Adult,Unknown,A,9,24.15,High,Middle,117.0,3_male,3_S,3_High,Mr_male,0,0
0,3,female,39.0,0,5,29.125,Q,0,6,0,Medium,Mrs,Adult,Unknown,None,6,4.854166666666667,High,Middle,117.0,3_female,3_Q,3_High,Mrs_female,1,0
0,3,male,36.0,1,0,15.55,S,0,2,0,Small,Mr,Adult,Unknown,None,6,7.775,High,Middle,108.0,3_male,3_S,3_High,Mr_male,0,0
1,1,female,17.0,1,0,108.9,C,1,2,0,Small,Mrs,Adult,Unknown,PC,8,54.45,VeryHigh,Teen,17.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
0,3,male,23.754683774558785,0,0,8.6625,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Adult,71.26405132367636,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,11.0,4,2,31.275,S,0,7,0,Medium,Miss,Young,Unknown,None,6,4.4678571428571425,VeryHigh,Child,33.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
0,3,female,47.0,1,0,14.5,S,0,2,0,Small,Mrs,Adult,Unknown,A,9,7.25,High,Middle,141.0,3_female,3_S,3_High,Mrs_female,1,0
0,1,male,46.17302380952381,0,0,26.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,26.0,High,Middle,46.17302380952381,1_male,1_S,1_High,Mr_male,0,0
1,3,female,38.0,1,5,31.3875,S,0,7,0,Medium,Mrs,Adult,Unknown,None,6,4.483928571428572,VeryHigh,Middle,114.0,3_female,3_S,3_VeryHigh,Mrs_female,1,0
1,2,female,43.766660714285706,0,0,12.35,Q,1,1,1,Single,Miss,Young,Unknown,None,6,12.35,Mid,Middle,87.53332142857141,2_female,2_Q,2_Mid,Miss_female,1,0
1,1,female,19.0,0,0,30.0,S,1,1,1,Single,Miss,Young,Unknown,None,6,30.0,High,Adult,19.0,1_female,1_S,1_High,Miss_female,1,1
1,1,female,48.0,1,0,39.6,C,1,2,0,Small,Rare,Varied,Unknown,None,5,19.8,VeryHigh,Middle,48.0,1_female,1_C,1_VeryHigh,Rare_female,1,1
0,3,male,30.248197961760457,0,0,7.7375,Q,0,1,1,Single,Mr,Adult,Unknown,None,5,7.7375,Low,Adult,90.74459388528138,3_male,3_Q,3_Low,Mr_male,0,0
1,1,female,40.952666666666666,1,0,146.5208,C,1,2,0,Small,Mrs,Adult,Unknown,PC,8,73.2604,VeryHigh,Middle,40.952666666666666,1_female,1_C,1_VeryHigh,Mrs_female,1,1
0,1,male,40.0,0,0,0.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,0.0,Low,Middle,40.0,1_male,1_S,1_Low,Mr_male,0,0
0,3,male,31.0,0,0,7.775,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.775,Low,Adult,93.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,8.0,3,1,21.075,S,0,5,0,Medium,Miss,Young,Unknown,None,6,4.215,High,Child,24.0,3_female,3_S,3_High,Miss_female,1,0
1,3,male,26.0,0,0,18.7875,C,0,1,1,Single,Mr,Adult,Unknown,None,4,18.7875,High,Adult,78.0,3_male,3_C,3_High,Mr_male,0,0
0,2,male,24.0,2,0,73.5,S,0,3,0,Small,Mr,Adult,Unknown,SOC,12,24.5,VeryHigh,Adult,48.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
0,3,male,22.0,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,66.0,3_male,3_C,3_Low,Mr_male,0,0
1,2,female,4.0,1,1,23.0,S,0,3,0,Small,Miss,Young,Unknown,None,5,7.666666666666667,High,Child,8.0,2_female,2_S,2_High,Miss_female,1,0
1,1,male,45.0,0,0,26.55,S,0,1,1,Single,Mr,Adult,Unknown,None,6,26.55,High,Middle,45.0,1_male,1_S,1_High,Mr_male,0,0
1,1,female,42.0,0,0,227.525,C,0,1,1,Single,Miss,Young,Unknown,PC,8,227.525,VeryHigh,Middle,42.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
1,1,male,32.0,0,0,30.5,C,1,1,1,Single,Rare,Varied,Unknown,None,5,30.5,High,Adult,32.0,1_male,1_C,1_High,Rare_male,0,0
0,3,male,51.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,5,8.05,Mid,Middle,153.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,14.5,1,0,14.4542,C,0,2,0,Small,Miss,Young,Unknown,None,4,7.2271,Mid,Teen,43.5,3_female,3_C,3_Mid,Miss_female,1,0
0,3,male,27.656031149406143,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Adult,82.96809344821843,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,27.0,1,0,14.4542,C,0,2,0,Small,Mr,Adult,Unknown,None,4,7.2271,Mid,Adult,81.0,3_male,3_C,3_Mid,Mr_male,0,0
0,1,male,47.84016117216115,0,0,26.55,S,1,1,1,Single,Mr,Adult,Unknown,None,6,26.55,High,Middle,47.84016117216115,1_male,1_S,1_High,Mr_male,0,0
0,3,male,8.0,4,1,29.125,Q,0,6,0,Medium,Master,Child,Unknown,None,6,4.854166666666667,High,Child,24.0,3_male,3_Q,3_High,Master_male,1,0
0,2,male,42.0,1,0,27.0,S,0,2,0,Small,Mr,Adult,Unknown,None,6,13.5,High,Middle,84.0,2_male,2_S,2_High,Mr_male,0,0
1,1,female,40.0,1,1,134.5,C,1,3,0,Small,Mrs,Adult,Unknown,None,5,44.833333333333336,VeryHigh,Middle,40.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,3,female,5.0,4,2,31.3875,S,0,7,0,Medium,Miss,Young,Unknown,None,6,4.483928571428572,VeryHigh,Child,15.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
0,3,male,30.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,90.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,27.068492875180368,0,0,7.75,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.75,Low,Adult,81.2054786255411,3_female,3_Q,3_Low,Miss_female,1,0
0,3,male,4.0,4,1,29.125,Q,0,6,0,Medium,Master,Child,Unknown,None,6,4.854166666666667,High,Child,12.0,3_male,3_Q,3_High,Master_male,1,0
1,2,male,0.83,1,1,18.75,S,0,3,0,Small,Master,Child,Unknown,None,5,6.25,High,Child,1.66,2_male,2_S,2_High,Master_male,1,0
1,2,female,28.0,1,0,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,4,13.0,High,Adult,56.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,20.0,0,0,4.0125,C,0,1,1,Single,Mr,Adult,Unknown,None,4,4.0125,Low,Adult,60.0,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,35.663032738095225,0,0,7.225,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.225,Low,Middle,106.98909821428568,3_male,3_C,3_Low,Mr_male,0,0
0,1,male,47.739672619047624,0,0,30.6958,C,0,1,1,Single,Mr,Adult,Unknown,PC,8,30.6958,High,Middle,47.739672619047624,1_male,1_C,1_High,Mr_male,0,0
0,3,male,17.0,0,0,8.6625,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Teen,51.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,24.545628219003234,0,0,8.7125,C,0,1,1,Single,Mr,Adult,Unknown,None,4,8.7125,Mid,Adult,73.6368846570097,3_male,3_C,3_Mid,Mr_male,0,0
0,3,male,29.0,0,0,7.775,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.775,Low,Adult,87.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,35.0,0,0,7.125,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.125,Low,Adult,105.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,6.0,4,2,31.275,S,0,7,0,Medium,Miss,Young,Unknown,None,6,4.4678571428571425,VeryHigh,Child,18.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
1,3,female,19.0,0,0,7.8792,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.8792,Low,Adult,57.0,3_female,3_Q,3_Low,Miss_female,1,0
0,3,male,21.0,0,0,7.8542,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8542,Low,Adult,63.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,20.0,0,0,9.8458,S,0,1,1,Single,Mr,Adult,Unknown,None,4,9.8458,Mid,Adult,60.0,3_male,3_S,3_Mid,Mr_male,0,0
1,2,female,7.0,0,2,26.25,S,0,3,0,Small,Miss,Young,Unknown,Other,12,8.75,High,Child,14.0,2_female,2_S,2_High,Miss_female,1,0
1,3,male,39.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.925,Mid,Middle,117.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,26.0,1,0,14.4542,C,0,2,0,Small,Mr,Adult,Unknown,None,4,7.2271,Mid,Adult,78.0,3_male,3_C,3_Mid,Mr_male,0,0
0,3,female,45.0,0,1,14.4542,C,0,2,0,Small,Mrs,Adult,Unknown,None,4,7.2271,Mid,Middle,135.0,3_female,3_C,3_Mid,Mrs_female,1,0
0,3,male,33.0,1,1,20.525,S,0,3,0,Small,Mr,Adult,Unknown,None,6,6.841666666666666,High,Adult,99.0,3_male,3_S,3_High,Mr_male,0,0
1,2,male,2.0,1,1,26.0,S,1,3,0,Small,Master,Child,Unknown,None,6,8.666666666666666,High,Child,4.0,2_male,2_S,2_High,Master_male,1,0
1,1,female,35.501333333333335,1,0,89.1042,C,1,2,0,Small,Mrs,Adult,Unknown,None,5,44.5521,VeryHigh,Middle,35.501333333333335,1_female,1_C,1_VeryHigh,Mrs_female,1,1
0,3,female,26.0,1,0,16.1,S,0,2,0,Small,Mrs,Adult,Unknown,A,9,8.05,High,Adult,78.0,3_female,3_S,3_High,Mrs_female,1,0
1,3,male,32.0,0,0,56.4958,S,0,1,1,Single,Mr,Adult,Unknown,None,4,56.4958,VeryHigh,Adult,96.0,3_male,3_S,3_VeryHigh,Mr_male,0,0
1,1,female,35.0,0,0,135.6333,S,1,1,1,Single,Miss,Young,Unknown,PC,8,135.6333,VeryHigh,Adult,35.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
0,3,female,28.0,1,1,14.4,S,0,3,0,Small,Mrs,Adult,Unknown,None,6,4.8,Mid,Adult,84.0,3_female,3_S,3_Mid,Mrs_female,1,0
0,3,male,39.0,1,5,31.275,S,0,7,0,Medium,Mr,Adult,Unknown,None,6,4.4678571428571425,VeryHigh,Middle,117.0,3_male,3_S,3_VeryHigh,Mr_male,0,0
0,3,male,28.0,0,0,9.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,9.5,Mid,Adult,84.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,37.0,0,1,29.7,C,1,2,0,Small,Mr,Adult,Unknown,PC,8,14.85,High,Middle,37.0,1_male,1_C,1_High,Mr_male,0,0
0,3,male,30.631309794372306,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,A,10,7.25,Low,Adult,91.89392938311693,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,4.0,4,2,31.275,S,0,7,0,Medium,Master,Child,Unknown,None,6,4.4678571428571425,VeryHigh,Child,12.0,3_male,3_S,3_VeryHigh,Master_male,1,0
1,1,male,23.0,0,1,63.3583,C,1,2,0,Small,Mr,Adult,Unknown,PC,8,31.67915,VeryHigh,Adult,23.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
0,3,male,38.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Middle,114.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,25.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Adult,75.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,female,29.0,0,0,10.5,S,1,1,1,Single,Mrs,Adult,Unknown,CA,10,10.5,Mid,Adult,58.0,2_female,2_S,2_Mid,Mrs_female,1,0
