Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,HasCabin,FamilySize,IsAlone,FamilyCategory,Title,TitleAgeType,Deck,TicketPrefix,TicketLen,FarePerPerson,FareBin,AgeBin,AgeClass,ClassSex,ClassEmbarked,FareClass,TitleSex,WomenChild,HighClassFemale
0,1,male,54.0,0,0,51.8625,S,1,1,1,Single,Mr,Adult,Unknown,None,5,51.8625,VeryHigh,Middle,54.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,2,female,24.0,0,2,14.5,S,0,3,0,Small,Mrs,Adult,Unknown,None,6,4.833333333333333,High,Adult,48.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,28.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,8.86207142857143,0,2,22.3583,C,0,3,0,Small,Mrs,Adult,Unknown,None,4,7.452766666666666,High,Child,26.586214285714288,3_female,3_C,3_High,Mrs_female,1,0
0,3,female,14.0,0,0,7.8542,S,0,1,1,Single,Miss,Young,Unknown,None,6,7.8542,Low,Teen,42.0,3_female,3_S,3_Low,Miss_female,1,0
1,2,female,41.0,0,1,19.5,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,9.75,High,Middle,82.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,22.914345238095237,0,0,14.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,14.5,High,Adult,68.74303571428571,3_male,3_S,3_High,Mr_male,0,0
1,2,female,50.0,0,0,10.5,S,0,1,1,Single,Miss,Young,Unknown,WC,11,10.5,Mid,Middle,100.0,2_female,2_S,2_Mid,Miss_female,1,0
0,3,male,25.252799873737366,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,75.7583996212121,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,21.0,0,0,7.775,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.775,Low,Adult,63.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,22.0,0,2,49.5,C,1,3,0,Small,Miss,Young,Unknown,None,5,16.5,VeryHigh,Adult,22.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,24.0,0,0,7.4958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.4958,Low,Adult,72.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,female,21.0,0,0,10.5,S,0,1,1,Single,Miss,Young,Unknown,CA,10,10.5,Mid,Adult,42.0,2_female,2_S,2_Mid,Miss_female,1,0
0,3,male,51.0,0,0,7.0542,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.0542,Low,Middle,153.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,female,24.0,2,1,27.0,S,0,4,0,Small,Mrs,Adult,Unknown,None,6,6.75,High,Adult,48.0,2_female,2_S,2_High,Mrs_female,1,0
0,2,male,19.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,5,13.0,Mid,Adult,38.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,22.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.05,Mid,Adult,66.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,61.0,0,0,33.5,S,1,1,1,Single,Mr,Adult,Unknown,None,6,33.5,VeryHigh,Senior,61.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,Other,8,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,19.0,0,0,10.1708,S,0,1,1,Single,Mr,Adult,Unknown,None,6,10.1708,Mid,Adult,57.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
1,3,female,22.0,0,0,7.75,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.75,Low,Adult,66.0,3_female,3_Q,3_Low,Miss_female,1,0
0,3,male,28.0,0,0,22.525,S,0,1,1,Single,Mr,Adult,Unknown,C,6,22.525,High,Adult,84.0,3_male,3_S,3_High,Mr_male,0,0
1,2,female,54.0,1,3,23.0,S,0,5,0,Medium,Mrs,Adult,Unknown,None,5,4.6,High,Middle,108.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,41.0,0,0,7.125,S,0,1,1,Single,Mr,Adult,Unknown,Other,16,7.125,Low,Middle,123.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,28.5,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,85.5,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,28.08613077322936,0,0,7.8958,C,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_C,3_Low,Mr_male,0,0
0,2,male,21.0,1,0,11.5,S,0,2,0,Small,Mr,Adult,Unknown,None,5,5.75,Mid,Adult,42.0,2_male,2_S,2_Mid,Mr_male,0,0
1,2,female,40.0,1,1,39.0,S,0,3,0,Small,Mrs,Adult,Unknown,None,5,13.0,VeryHigh,Middle,80.0,2_female,2_S,2_VeryHigh,Mrs_female,1,0
0,2,male,36.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,CA,10,10.5,Mid,Middle,72.0,2_male,2_S,2_Mid,Mr_male,0,0
1,2,female,29.0,1,0,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,4,13.0,High,Adult,58.0,2_female,2_S,2_High,Mrs_female,1,0
1,3,female,15.0,1,0,14.4542,C,0,2,0,Small,Mrs,Adult,Unknown,None,4,7.2271,Mid,Teen,45.0,3_female,3_C,3_Mid,Mrs_female,1,0
0,3,male,40.5,0,0,7.75,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,7.75,Low,Middle,121.5,3_male,3_Q,3_Low,Mr_male,0,0
1,3,male,29.0,0,0,7.75,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,7.75,Low,Adult,87.0,3_male,3_Q,3_Low,Mr_male,0,0
1,2,female,33.0,0,2,26.0,S,0,3,0,Small,Mrs,Adult,Unknown,None,5,8.666666666666666,High,Adult,66.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,19.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.05,Mid,Adult,57.0,3_male,3_S,3_Mid,Mr_male,0,0
0,2,male,35.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,None,5,10.5,Mid,Adult,70.0,2_male,2_S,2_Mid,Mr_male,0,0
1,1,female,18.0,2,2,262.375,C,1,5,0,Medium,Miss,Young,Unknown,PC,8,52.475,VeryHigh,Teen,18.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,female,18.0,1,0,17.8,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,8.9,High,Teen,54.0,3_female,3_S,3_High,Mrs_female,1,0
0,1,male,39.98333333333333,0,0,42.4,S,0,1,1,Single,Mr,Adult,Unknown,None,6,42.4,VeryHigh,Middle,39.98333333333333,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,30.248197961760457,0,0,7.7333,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,7.7333,Low,Adult,90.74459388528138,3_male,3_Q,3_Low,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,10,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,21.0,0,1,77.2875,S,1,2,0,Small,Mr,Adult,Unknown,None,5,38.64375,VeryHigh,Adult,21.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,3,female,23.550948412698407,0,0,7.8292,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.8292,Low,Adult,70.65284523809522,3_female,3_Q,3_Low,Miss_female,1,0
1,1,female,39.0,1,1,110.8833,C,1,3,0,Small,Mrs,Adult,Unknown,None,5,36.9611,VeryHigh,Middle,39.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
0,3,male,20.0,0,0,7.8542,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8542,Low,Adult,60.0,3_male,3_S,3_Low,Mr_male,0,0
0,1,male,58.0,0,0,29.7,C,1,1,1,Single,Mr,Adult,Unknown,None,5,29.7,High,Middle,58.0,1_male,1_C,1_High,Mr_male,0,0
1,1,male,49.0,1,0,56.9292,C,1,2,0,Small,Rare,Varied,Unknown,PC,8,28.4646,VeryHigh,Middle,49.0,1_male,1_C,1_VeryHigh,Rare_male,0,0
1,3,female,5.0,2,1,19.2583,C,0,4,0,Small,Miss,Young,Unknown,None,4,4.814575,High,Child,15.0,3_female,3_C,3_High,Miss_female,1,0
1,1,female,39.0,1,1,79.65,S,1,3,0,Small,Mrs,Adult,Unknown,None,6,26.55,VeryHigh,Middle,39.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,17.0,0,0,8.6625,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Teen,51.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,65.0,0,1,61.9792,C,1,2,0,Small,Mr,Adult,Unknown,None,6,30.9896,VeryHigh,Senior,65.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
1,1,female,29.846666666666664,1,0,133.65,S,0,2,0,Small,Mrs,Adult,Unknown,PC,8,66.825,VeryHigh,Adult,29.846666666666664,1_female,1_S,1_VeryHigh,Mrs_female,1,1
1,1,female,26.85125,0,0,110.8833,C,0,1,1,Single,Miss,Young,Unknown,None,5,110.8833,VeryHigh,Adult,26.85125,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,21.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,10,8.05,Mid,Adult,63.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,31.0,0,0,50.4958,S,1,1,1,Single,Mr,Adult,Unknown,PC,8,50.4958,VeryHigh,Adult,31.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,3,male,32.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.925,Mid,Adult,96.0,3_male,3_S,3_Mid,Mr_male,0,0
0,2,male,39.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,5,13.0,Mid,Middle,78.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,20.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,9,8.05,Mid,Adult,60.0,3_male,3_S,3_Mid,Mr_male,0,0
1,2,male,34.0,0,0,13.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,68.0,2_male,2_S,2_Mid,Mr_male,0,0
0,1,male,47.0,0,0,25.5875,S,1,1,1,Single,Mr,Adult,Unknown,None,4,25.5875,High,Middle,47.0,1_male,1_S,1_High,Mr_male,0,0
1,1,male,36.0,0,0,26.2875,S,1,1,1,Single,Mr,Adult,Unknown,PC,8,26.2875,High,Middle,36.0,1_male,1_S,1_High,Mr_male,0,0
0,3,male,21.0,0,0,16.1,S,0,1,1,Single,Mr,Adult,Unknown,None,5,16.1,High,Adult,63.0,3_male,3_S,3_High,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,8,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,30.0,0,0,8.6625,S,0,1,1,Single,Miss,Young,Unknown,None,6,8.6625,Mid,Adult,90.0,3_female,3_S,3_Mid,Miss_female,1,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,35.663032738095225,0,0,7.225,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.225,Low,Middle,106.98909821428568,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,33.0,0,0,8.6542,S,0,1,1,Single,Mr,Adult,Unknown,None,4,8.6542,Mid,Adult,99.0,3_male,3_S,3_Mid,Mr_male,0,0
1,1,female,30.0,0,0,56.9292,C,1,1,1,Single,Miss,Young,Unknown,PC,8,56.9292,VeryHigh,Adult,30.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
1,2,male,1.0,2,1,39.0,S,1,4,0,Small,Master,Child,Unknown,None,6,9.75,VeryHigh,Child,2.0,2_male,2_S,2_VeryHigh,Master_male,1,0
0,3,female,20.0,0,0,8.6625,S,0,1,1,Single,Miss,Young,Unknown,None,6,8.6625,Mid,Adult,60.0,3_female,3_S,3_Mid,Miss_female,1,0
1,2,female,34.0,1,1,32.5,S,0,3,0,Small,Mrs,Adult,Unknown,None,5,10.833333333333334,VeryHigh,Adult,68.0,2_female,2_S,2_VeryHigh,Mrs_female,1,0
0,1,male,45.0,0,0,35.5,S,1,1,1,Single,Mr,Adult,Unknown,None,6,35.5,VeryHigh,Middle,45.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,2,female,36.0,0,0,13.0,S,1,1,1,Single,Mrs,Adult,Unknown,None,5,13.0,Mid,Middle,72.0,2_female,2_S,2_Mid,Mrs_female,1,0
0,3,male,39.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,None,7,7.925,Mid,Middle,117.0,3_male,3_S,3_Mid,Mr_male,0,0
1,3,male,20.0,1,1,15.7417,C,0,3,0,Small,Mr,Adult,Unknown,None,4,5.247233333333333,High,Adult,60.0,3_male,3_C,3_High,Mr_male,0,0
0,3,male,34.5,0,0,6.4375,C,0,1,1,Single,Mr,Adult,Unknown,None,4,6.4375,Low,Adult,103.5,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,28.0,0,0,9.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,9.5,Mid,Adult,84.0,3_male,3_S,3_Mid,Mr_male,0,0
1,3,male,26.899604166666666,2,0,23.25,Q,0,3,0,Small,Mr,Adult,Unknown,None,6,7.75,High,Adult,80.6988125,3_male,3_Q,3_High,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,8,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,10.0,0,2,24.15,S,0,3,0,Small,Miss,Young,Unknown,None,6,8.049999999999999,High,Child,30.0,3_female,3_S,3_High,Miss_female,1,0
0,3,female,9.0,1,1,15.2458,C,0,3,0,Small,Miss,Young,Unknown,None,4,5.081933333333333,High,Child,27.0,3_female,3_C,3_High,Miss_female,1,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,20.5,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,A,9,7.25,Low,Adult,61.5,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,39.61816666666667,1,0,52.0,S,1,2,0,Small,Mrs,Adult,Unknown,None,5,26.0,VeryHigh,Middle,39.61816666666667,1_female,1_S,1_VeryHigh,Mrs_female,1,1
1,1,female,36.0,0,0,135.6333,C,1,1,1,Single,Miss,Young,Unknown,PC,8,135.6333,VeryHigh,Middle,36.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,35.438,0,0,7.55,S,0,1,1,Single,Mr,Adult,Unknown,Other,13,7.55,Low,Middle,106.31400000000001,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,20.0,0,0,8.6625,S,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Adult,60.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,22.0,0,0,10.5167,S,0,1,1,Single,Miss,Young,Unknown,None,4,10.5167,Mid,Adult,66.0,3_female,3_S,3_Mid,Miss_female,1,0
0,2,male,39.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Middle,78.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,female,37.0,0,0,9.5875,S,0,1,1,Single,Miss,Young,Unknown,None,4,9.5875,Mid,Middle,111.0,3_female,3_S,3_Mid,Miss_female,1,0
1,2,female,48.0,1,2,65.0,S,0,4,0,Small,Mrs,Adult,Unknown,None,6,16.25,VeryHigh,Middle,96.0,2_female,2_S,2_VeryHigh,Mrs_female,1,0
0,2,male,23.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,5,13.0,Mid,Adult,46.0,2_male,2_S,2_Mid,Mr_male,0,0
1,3,female,19.416359126984126,0,0,7.7375,Q,0,1,1,Single,Miss,Young,Unknown,None,5,7.7375,Low,Adult,58.24907738095238,3_female,3_Q,3_Low,Miss_female,1,0
0,2,male,70.0,0,0,10.5,S,0,1,1,Single,Mr,Adult,Unknown,CA,10,10.5,Mid,Senior,140.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,female,32.0,1,1,15.5,Q,0,3,0,Small,Mrs,Adult,Unknown,None,6,5.166666666666667,High,Adult,96.0,3_female,3_Q,3_High,Mrs_female,1,0
0,3,male,16.0,1,1,20.25,S,0,3,0,Small,Mr,Adult,Unknown,CA,9,6.75,High,Teen,48.0,3_male,3_S,3_High,Mr_male,0,0
0,2,male,21.0,0,0,73.5,S,0,1,1,Single,Mr,Adult,Unknown,SOC,12,73.5,VeryHigh,Adult,42.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
0,3,male,30.631309794372306,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.25,Low,Adult,91.89392938311693,3_male,3_S,3_Low,Mr_male,0,0
0,2,male,42.0,0,0,13.0,S,0,1,1,Single,Rare,Varied,Unknown,None,6,13.0,Mid,Middle,84.0,2_male,2_S,2_Mid,Rare_male,0,0
0,3,male,24.0,0,0,7.7958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.7958,Low,Adult,72.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,22.0,0,0,7.75,S,0,1,1,Single,Miss,Young,Unknown,None,6,7.75,Low,Adult,66.0,3_female,3_S,3_Low,Miss_female,1,0
0,3,male,40.0,0,0,7.225,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.225,Low,Middle,120.0,3_male,3_C,3_Low,Mr_male,0,0
1,1,male,0.92,1,2,151.55,S,1,4,0,Small,Master,Child,Unknown,None,6,37.8875,VeryHigh,Child,0.92,1_male,1_S,1_VeryHigh,Master_male,1,0
0,3,male,33.0,0,0,8.6625,C,0,1,1,Single,Mr,Adult,Unknown,None,6,8.6625,Mid,Adult,99.0,3_male,3_C,3_Mid,Mr_male,0,0
0,3,male,18.0,0,0,7.775,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.775,Low,Teen,54.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,28.0,0,0,56.4958,S,0,1,1,Single,Mr,Adult,Unknown,None,4,56.4958,VeryHigh,Adult,84.0,3_male,3_S,3_VeryHigh,Mr_male,0,0
0,2,male,37.0,1,0,26.0,S,0,2,0,Small,Mr,Adult,Unknown,Other,11,13.0,High,Middle,74.0,2_male,2_S,2_High,Mr_male,0,0
1,3,female,5.0,0,0,12.475,S,0,1,1,Single,Miss,Young,Unknown,None,6,12.475,Mid,Child,15.0,3_female,3_S,3_Mid,Miss_female,1,0
1,3,female,13.0,0,0,7.2292,C,0,1,1,Single,Miss,Young,Unknown,None,4,7.2292,Low,Teen,39.0,3_female,3_C,3_Low,Miss_female,1,0
0,2,male,27.0,0,0,26.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,26.0,High,Adult,54.0,2_male,2_S,2_High,Mr_male,0,0
0,2,female,38.0,0,0,13.0,S,0,1,1,Single,Miss,Young,Unknown,None,6,13.0,Mid,Middle,76.0,2_female,2_S,2_Mid,Miss_female,1,0
0,3,male,42.0,0,0,7.55,S,0,1,1,Single,Mr,Adult,Unknown,CA,9,7.55,Low,Middle,126.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,male,3.0,1,1,15.9,S,0,3,0,Small,Master,Child,Unknown,CA,10,5.3,High,Child,9.0,3_male,3_S,3_High,Master_male,1,0
1,2,female,28.0,0,0,12.65,S,0,1,1,Single,Mrs,Adult,Unknown,None,6,12.65,Mid,Adult,56.0,2_female,2_S,2_Mid,Mrs_female,1,0
1,1,female,50.0,0,1,247.5208,C,1,2,0,Small,Mrs,Adult,Unknown,PC,8,123.7604,VeryHigh,Middle,50.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,1,male,51.0,0,0,26.55,S,1,1,1,Single,Mr,Adult,Unknown,None,6,26.55,High,Middle,51.0,1_male,1_S,1_High,Mr_male,0,0
0,3,male,25.252799873737366,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,75.7583996212121,3_male,3_C,3_Low,Mr_male,0,0
1,1,female,26.0,0,0,78.85,S,0,1,1,Single,Miss,Young,Unknown,None,5,78.85,VeryHigh,Adult,26.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,24.0,0,0,49.5042,C,1,1,1,Single,Miss,Young,Unknown,PC,8,49.5042,VeryHigh,Adult,24.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
1,1,male,42.0,1,0,52.5542,S,1,2,0,Small,Mr,Adult,Unknown,None,5,26.2771,VeryHigh,Middle,42.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,1,male,42.0,0,0,26.2875,S,1,1,1,Single,Mr,Adult,Unknown,PC,8,26.2875,High,Middle,42.0,1_male,1_S,1_High,Mr_male,0,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,2,male,36.0,1,2,27.75,S,0,4,0,Small,Mr,Adult,Unknown,CA,10,6.9375,High,Middle,72.0,2_male,2_S,2_High,Mr_male,0,0
1,1,female,19.0,0,2,26.2833,S,1,3,0,Small,Miss,Young,Unknown,None,5,8.7611,High,Adult,19.0,1_female,1_S,1_High,Miss_female,1,1
0,3,female,14.201456349206353,8,2,69.55,S,0,11,0,Large,Miss,Young,Unknown,CA,8,6.322727272727272,VeryHigh,Teen,42.60436904761906,3_female,3_S,3_VeryHigh,Miss_female,1,0
0,1,male,65.0,0,0,26.55,S,1,1,1,Single,Mr,Adult,Unknown,None,5,26.55,High,Senior,65.0,1_male,1_S,1_High,Mr_male,0,0
1,3,female,15.0,0,0,8.0292,Q,0,1,1,Single,Miss,Young,Unknown,None,6,8.0292,Mid,Teen,45.0,3_female,3_Q,3_Mid,Miss_female,1,0
1,3,female,16.108333333333334,0,0,7.225,C,0,1,1,Single,Mrs,Adult,Unknown,None,4,7.225,Low,Teen,48.325,3_female,3_C,3_Low,Mrs_female,1,0
0,1,male,46.0,0,0,79.2,C,1,1,1,Single,Mr,Adult,Unknown,PC,8,79.2,VeryHigh,Middle,46.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
0,1,male,28.0,0,0,47.1,S,0,1,1,Single,Mr,Adult,Unknown,None,6,47.1,VeryHigh,Adult,28.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,2,female,50.0,0,1,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,13.0,High,Middle,100.0,2_female,2_S,2_High,Mrs_female,1,0
1,1,female,19.0,1,0,91.0792,C,1,2,0,Small,Mrs,Adult,Unknown,None,5,45.5396,VeryHigh,Adult,19.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,3,female,29.640040584415583,1,0,24.15,Q,0,2,0,Small,Miss,Young,Unknown,None,6,12.075,High,Adult,88.92012175324675,3_female,3_Q,3_High,Miss_female,1,0
1,1,male,25.0,1,0,55.4417,C,1,2,0,Small,Mr,Adult,Unknown,None,5,27.72085,VeryHigh,Adult,25.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
1,1,female,62.0,0,0,80.0,C,1,1,1,Single,Mrs,Adult,Unknown,None,6,80.0,VeryHigh,Senior,62.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
1,1,male,27.0,1,0,53.1,S,1,2,0,Small,Mr,Adult,Unknown,None,6,26.55,VeryHigh,Adult,27.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,1,female,35.0,1,0,90.0,S,1,2,0,Small,Mrs,Adult,Unknown,None,5,45.0,VeryHigh,Adult,35.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,27.54692857142857,0,0,15.1,S,0,1,1,Single,Mr,Adult,Unknown,CA,9,15.1,High,Adult,82.64078571428571,3_male,3_S,3_High,Mr_male,0,0
0,3,male,42.0,0,0,7.65,S,1,1,1,Single,Mr,Adult,Unknown,None,6,7.65,Low,Middle,126.0,3_male,3_S,3_Low,Mr_male,0,0
