Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,HasCabin,FamilySize,IsAlone,FamilyCategory,Title,TitleAgeType,Deck,TicketPrefix,TicketLen,FarePerPerson,FareBin,AgeBin,AgeClass,ClassSex,ClassEmbarked,FareClass,TitleSex,WomenChild,HighClassFemale
0,3,male,28.08613077322936,0,0,7.8958,C,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_C,3_Low,Mr_male,0,0
1,1,female,41.273166666666675,1,0,51.8625,S,1,2,0,Small,Mrs,Adult,Unknown,None,5,25.93125,VeryHigh,Middle,41.273166666666675,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,24.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Adult,72.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,male,24.0,0,0,7.1417,S,0,1,1,Single,Mr,Adult,Unknown,C,7,7.1417,Low,Adult,72.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,female,4.0,2,1,39.0,S,1,4,0,Small,Miss,Young,Unknown,None,6,9.75,VeryHigh,Child,8.0,2_female,2_S,2_VeryHigh,Miss_female,1,0
1,2,female,28.0,0,0,13.0,S,0,1,1,Single,Miss,Young,Unknown,None,6,13.0,Mid,Adult,56.0,2_female,2_S,2_Mid,Miss_female,1,0
0,2,male,18.0,0,0,73.5,S,0,1,1,Single,Mr,Adult,Unknown,SOC,12,73.5,VeryHigh,Teen,36.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
1,3,female,27.0,0,2,11.1333,S,0,3,0,Small,Mrs,Adult,Unknown,None,6,3.7111,Mid,Adult,81.0,3_female,3_S,3_Mid,Mrs_female,1,0
0,1,male,43.45733333333334,0,0,39.6,C,0,1,1,Single,Rare,Varied,Unknown,None,6,39.6,VeryHigh,Middle,43.45733333333334,1_male,1_C,1_VeryHigh,Rare_male,0,0
0,3,male,14.0,5,2,46.9,S,0,8,0,Large,Mr,Adult,Unknown,CA,7,5.8625,VeryHigh,Teen,42.0,3_male,3_S,3_VeryHigh,Mr_male,1,0
1,2,female,28.0,1,0,24.0,C,0,2,0,Small,Mrs,Adult,Unknown,Other,9,12.0,High,Adult,56.0,2_female,2_C,2_High,Mrs_female,1,0
0,3,male,22.0,0,0,9.35,S,0,1,1,Single,Mr,Adult,Unknown,Other,7,9.35,Mid,Adult,66.0,3_male,3_S,3_Mid,Mr_male,0,0
1,1,male,37.0,1,1,52.5542,S,1,3,0,Small,Mr,Adult,Unknown,None,5,17.518066666666666,VeryHigh,Middle,37.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,47.0,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,A,8,7.25,Low,Middle,141.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,22.914345238095237,0,0,14.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,14.5,High,Adult,68.74303571428571,3_male,3_S,3_High,Mr_male,0,0
0,2,male,28.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,56.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,36.0,1,1,24.15,S,0,3,0,Small,Mr,Adult,Unknown,None,6,8.049999999999999,High,Middle,108.0,3_male,3_S,3_High,Mr_male,0,0
1,3,male,20.0,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,60.0,3_male,3_C,3_Low,Mr_male,0,0
1,2,female,55.0,0,0,16.0,S,0,1,1,Single,Mrs,Adult,Unknown,None,6,16.0,High,Middle,110.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,female,5.979821428571429,3,1,25.4667,S,0,5,0,Medium,Miss,Young,Unknown,None,4,5.0933399999999995,High,Child,17.939464285714287,3_female,3_S,3_High,Miss_female,1,0
0,3,male,22.0,0,0,7.125,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.125,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
0,2,female,57.0,0,0,10.5,S,1,1,1,Single,Mrs,Adult,Unknown,Other,11,10.5,Mid,Middle,114.0,2_female,2_S,2_Mid,Mrs_female,1,0
0,3,male,29.0,1,0,7.0458,S,0,2,0,Small,Mr,Adult,Unknown,None,4,3.5229,Low,Adult,87.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,26.0,2,0,8.6625,S,0,3,0,Small,Mr,Adult,Unknown,None,6,2.8874999999999997,Mid,Adult,78.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,29.748183707398017,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,15,8.05,Mid,Adult,89.24455112219405,3_male,3_S,3_Mid,Mr_male,0,0
1,1,female,39.0,1,0,55.9,S,1,2,0,Small,Mrs,Adult,Unknown,None,5,27.95,VeryHigh,Middle,39.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,32.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,96.0,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,30.0,0,0,12.475,S,0,1,1,Single,Miss,Young,Unknown,None,6,12.475,Mid,Adult,90.0,3_female,3_S,3_Mid,Miss_female,1,0
1,1,female,38.0,0,0,80.0,C,1,1,1,Single,Miss,Young,Unknown,None,6,80.0,VeryHigh,Middle,38.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
1,3,female,18.0,0,0,7.4958,S,0,1,1,Single,Miss,Young,Unknown,None,7,7.4958,Low,Teen,54.0,3_female,3_S,3_Low,Miss_female,1,0
1,2,female,24.0,1,2,65.0,S,0,4,0,Small,Miss,Young,Unknown,None,6,16.25,VeryHigh,Adult,48.0,2_female,2_S,2_VeryHigh,Miss_female,1,0
1,3,female,4.0,1,1,16.7,S,1,3,0,Small,Miss,Young,Unknown,Other,7,5.566666666666666,High,Child,12.0,3_female,3_S,3_High,Miss_female,1,0
1,3,female,22.0,0,0,7.25,S,0,1,1,Single,Miss,Young,Unknown,C,6,7.25,Low,Adult,66.0,3_female,3_S,3_Low,Miss_female,1,0
1,3,female,21.89530952380952,0,0,7.8792,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.8792,Low,Adult,65.68592857142856,3_female,3_Q,3_Low,Miss_female,1,0
0,2,male,23.0,0,0,10.5,S,0,1,1,Single,Rare,Varied,Unknown,None,6,10.5,Mid,Adult,46.0,2_male,2_S,2_Mid,Rare_male,0,0
0,3,male,18.0,0,0,7.7958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.7958,Low,Teen,54.0,3_male,3_S,3_Low,Mr_male,0,0
0,1,male,41.67783928571429,0,0,31.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,31.0,High,Middle,41.67783928571429,1_male,1_S,1_High,Mr_male,0,0
0,3,male,33.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,99.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,female,8.0,0,2,26.25,S,0,3,0,Small,Miss,Young,Unknown,CA,10,8.75,High,Child,16.0,2_female,2_S,2_High,Miss_female,1,0
0,3,male,22.0,1,0,7.25,S,0,2,0,Small,Mr,Adult,Unknown,A,9,3.625,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,male,36.0,0,0,26.3875,S,1,1,1,Single,Mr,Adult,Unknown,PC,8,26.3875,High,Middle,36.0,1_male,1_S,1_High,Mr_male,0,0
0,2,male,25.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Adult,50.0,2_male,2_S,2_Mid,Mr_male,0,0
1,3,male,19.0,0,0,8.05,S,0,1,1,Single,Mr,Adult,Unknown,A,10,8.05,Mid,Adult,57.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,female,12.76125,1,2,23.45,S,0,4,0,Small,Miss,Young,Unknown,WC,10,5.8625,High,Teen,38.28375,3_female,3_S,3_High,Miss_female,1,0
1,1,male,36.0,1,2,120.0,S,1,4,0,Small,Mr,Adult,Unknown,None,6,30.0,VeryHigh,Middle,36.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,2,male,23.0,2,1,11.5,S,0,4,0,Small,Mr,Adult,Unknown,None,5,2.875,Mid,Adult,46.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,female,29.0,0,4,21.075,S,0,5,0,Medium,Mrs,Adult,Unknown,None,6,4.215,High,Adult,87.0,3_female,3_S,3_High,Mrs_female,1,0
1,3,female,1.0,1,1,11.1333,S,0,3,0,Small,Miss,Young,Unknown,None,6,3.7111,Mid,Child,3.0,3_female,3_S,3_Mid,Miss_female,1,0
0,3,male,35.0,0,0,7.8958,C,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,105.0,3_male,3_C,3_Low,Mr_male,0,0
0,2,male,29.0,1,0,21.0,S,0,2,0,Small,Mr,Adult,Unknown,None,5,10.5,High,Adult,58.0,2_male,2_S,2_High,Mr_male,0,0
0,2,male,44.0,1,0,26.0,S,0,2,0,Small,Mr,Adult,Unknown,None,5,13.0,High,Middle,88.0,2_male,2_S,2_High,Mr_male,0,0
0,1,male,36.0,1,0,78.85,S,1,2,0,Small,Mr,Adult,Unknown,None,5,39.425,VeryHigh,Middle,36.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,39.00800228937729,0,0,6.95,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,6.95,Low,Middle,117.02400686813186,3_male,3_Q,3_Low,Mr_male,0,0
1,3,male,21.0,0,0,7.7958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.7958,Low,Adult,63.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,16.0,0,0,9.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,9.5,Mid,Teen,48.0,3_male,3_S,3_Mid,Mr_male,0,0
1,2,female,6.0,0,1,33.0,S,0,2,0,Small,Miss,Young,Unknown,None,6,16.5,VeryHigh,Child,12.0,2_female,2_S,2_VeryHigh,Miss_female,1,0
1,3,male,32.0,0,0,8.05,S,1,1,1,Single,Mr,Adult,Unknown,SOTONOQ,17,8.05,Mid,Adult,96.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,male,38.0,0,0,0.0,S,0,1,1,Single,Rare,Varied,Unknown,None,5,0.0,Low,Middle,38.0,1_male,1_S,1_Low,Rare_male,0,0
0,2,female,26.0,1,1,26.0,S,0,3,0,Small,Mrs,Adult,Unknown,None,6,8.666666666666666,High,Adult,52.0,2_female,2_S,2_High,Mrs_female,1,0
1,1,female,54.0,1,0,78.2667,C,1,2,0,Small,Miss,Young,Unknown,None,5,39.13335,VeryHigh,Middle,54.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,1,male,48.245,0,0,50.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,50.0,VeryHigh,Middle,48.245,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,1,male,40.0,0,0,27.7208,C,0,1,1,Single,Rare,Varied,Unknown,PC,8,27.7208,High,Middle,40.0,1_male,1_C,1_High,Rare_male,0,0
1,2,male,42.0,0,0,13.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.0,Mid,Middle,84.0,2_male,2_S,2_Mid,Mr_male,0,0
0,3,male,28.0,0,0,7.8542,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8542,Low,Adult,84.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,35.0,1,0,53.1,S,1,2,0,Small,Mrs,Adult,Unknown,None,6,26.55,VeryHigh,Adult,35.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,male,18.0,1,0,6.4958,S,0,2,0,Small,Mr,Adult,Unknown,None,7,3.2479,Low,Teen,54.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,18.0,0,0,8.3,S,0,1,1,Single,Mr,Adult,Unknown,None,4,8.3,Mid,Teen,54.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,9.0,4,2,31.3875,S,0,7,0,Medium,Master,Child,Unknown,None,6,4.483928571428572,VeryHigh,Child,27.0,3_male,3_S,3_VeryHigh,Master_male,1,0
0,3,male,36.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Middle,108.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,2.0,3,2,27.9,S,0,6,0,Medium,Miss,Young,Unknown,None,6,4.6499999999999995,High,Child,6.0,3_female,3_S,3_High,Miss_female,1,0
0,3,male,25.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,15,7.05,Low,Adult,75.0,3_male,3_S,3_Low,Mr_male,0,0
0,2,male,54.0,0,0,26.0,S,0,1,1,Single,Mr,Adult,Unknown,None,5,26.0,High,Middle,108.0,2_male,2_S,2_High,Mr_male,0,0
0,3,female,9.0,2,2,34.375,S,0,5,0,Medium,Miss,Young,Unknown,WC,10,6.875,VeryHigh,Child,27.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
1,1,male,80.0,0,0,30.0,S,1,1,1,Single,Mr,Adult,Unknown,None,5,30.0,High,Senior,80.0,1_male,1_S,1_High,Mr_male,0,0
1,1,female,40.0,0,0,153.4625,S,1,1,1,Single,Miss,Young,Unknown,PC,8,153.4625,VeryHigh,Middle,40.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
1,1,female,41.0,0,0,134.5,C,1,1,1,Single,Miss,Young,Unknown,None,5,134.5,VeryHigh,Middle,41.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
1,2,female,24.0,1,0,26.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,13.0,High,Adult,48.0,2_female,2_S,2_High,Mrs_female,1,0
0,3,male,22.0,0,0,9.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,9.0,Mid,Adult,66.0,3_male,3_S,3_Mid,Mr_male,0,0
1,1,female,17.0,1,0,57.0,S,1,2,0,Small,Mrs,Adult,Unknown,None,5,28.5,VeryHigh,Teen,17.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,3,female,45.0,1,4,27.9,S,0,6,0,Medium,Mrs,Adult,Unknown,None,6,4.6499999999999995,High,Middle,135.0,3_female,3_S,3_High,Mrs_female,1,0
0,3,male,20.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Adult,60.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,52.0,1,0,78.2667,C,1,2,0,Small,Mrs,Adult,Unknown,None,5,39.13335,VeryHigh,Middle,52.0,1_female,1_C,1_VeryHigh,Mrs_female,1,1
0,3,male,35.0,0,0,7.05,S,0,1,1,Single,Mr,Adult,Unknown,SOTONOQ,18,7.05,Low,Adult,105.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,30.0,0,0,7.2292,C,0,1,1,Single,Mr,Adult,Unknown,None,4,7.2292,Low,Adult,90.0,3_male,3_C,3_Low,Mr_male,0,0
0,3,male,26.63835416666667,2,0,21.6792,C,0,3,0,Small,Mr,Adult,Unknown,None,4,7.226400000000001,High,Adult,79.9150625,3_male,3_C,3_High,Mr_male,0,0
1,1,male,38.0,1,0,90.0,S,1,2,0,Small,Mr,Adult,Unknown,None,5,45.0,VeryHigh,Middle,38.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,female,16.171812499999998,1,0,14.4542,C,0,2,0,Small,Miss,Young,Unknown,None,4,7.2271,Mid,Teen,48.51543749999999,3_female,3_C,3_Mid,Miss_female,1,0
0,1,male,39.0,0,0,0.0,S,1,1,1,Single,Mr,Adult,Unknown,None,6,0.0,Low,Middle,39.0,1_male,1_S,1_Low,Mr_male,0,0
1,1,female,31.0,1,0,113.275,C,1,2,0,Small,Miss,Young,Unknown,None,5,56.6375,VeryHigh,Adult,31.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,22.0,0,0,7.5208,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.5208,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,20.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,Other,16,7.925,Mid,Adult,60.0,3_male,3_S,3_Mid,Mr_male,0,0
1,1,female,22.0,0,0,151.55,S,0,1,1,Single,Miss,Young,Unknown,None,6,151.55,VeryHigh,Adult,22.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
1,3,female,26.0,0,0,7.8542,S,0,1,1,Single,Miss,Young,Unknown,None,6,7.8542,Low,Adult,78.0,3_female,3_S,3_Low,Miss_female,1,0
1,3,female,15.0,0,0,7.225,C,0,1,1,Single,Miss,Young,Unknown,None,4,7.225,Low,Teen,45.0,3_female,3_C,3_Low,Miss_female,1,0
0,3,male,32.0,1,0,15.85,S,0,2,0,Small,Mr,Adult,Unknown,None,7,7.925,High,Adult,96.0,3_male,3_S,3_High,Mr_male,0,0
1,1,female,30.0,0,0,86.5,S,1,1,1,Single,Miss,Young,Unknown,None,6,86.5,VeryHigh,Adult,30.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
1,2,female,34.0,0,1,23.0,S,0,2,0,Small,Mrs,Adult,Unknown,None,6,11.5,High,Adult,68.0,2_female,2_S,2_High,Mrs_female,1,0
1,3,female,27.068492875180368,0,0,7.75,Q,0,1,1,Single,Miss,Young,Unknown,None,5,7.75,Low,Adult,81.2054786255411,3_female,3_Q,3_Low,Miss_female,1,0
1,3,male,1.0,1,2,20.575,S,0,4,0,Small,Master,Child,Unknown,CA,9,5.14375,High,Child,3.0,3_male,3_S,3_High,Master_male,1,0
0,2,male,28.0,0,0,13.5,S,0,1,1,Single,Mr,Adult,Unknown,None,6,13.5,Mid,Adult,56.0,2_male,2_S,2_Mid,Mr_male,0,0
1,1,female,30.0,0,0,93.5,S,1,1,1,Single,Miss,Young,Unknown,None,5,93.5,VeryHigh,Adult,30.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
0,3,male,22.0,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,A,9,7.25,Low,Adult,66.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,female,21.0,2,2,34.375,S,0,5,0,Medium,Miss,Young,Unknown,WC,10,6.875,VeryHigh,Adult,63.0,3_female,3_S,3_VeryHigh,Miss_female,1,0
0,2,male,36.0,0,0,12.875,C,1,1,1,Single,Mr,Adult,Unknown,Other,13,12.875,Mid,Middle,72.0,2_male,2_C,2_Mid,Mr_male,0,0
0,3,male,40.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Middle,120.0,3_male,3_S,3_Low,Mr_male,0,0
1,2,male,1.0,0,2,37.0042,C,0,3,0,Small,Master,Child,Unknown,SCPARIS,15,12.334733333333332,VeryHigh,Child,2.0,2_male,2_C,2_VeryHigh,Master_male,1,0
0,3,male,40.0,1,1,15.5,Q,0,3,0,Small,Mr,Adult,Unknown,None,6,5.166666666666667,High,Middle,120.0,3_male,3_Q,3_High,Mr_male,0,0
0,3,female,28.0,0,0,7.8958,S,0,1,1,Single,Miss,Young,Unknown,None,6,7.8958,Low,Adult,84.0,3_female,3_S,3_Low,Miss_female,1,0
1,2,female,40.0,0,0,13.0,S,0,1,1,Single,Miss,Young,Unknown,None,5,13.0,Mid,Middle,80.0,2_female,2_S,2_Mid,Miss_female,1,0
1,3,female,19.416359126984126,0,0,7.7333,Q,0,1,1,Single,Miss,Young,Unknown,None,5,7.7333,Low,Adult,58.24907738095238,3_female,3_Q,3_Low,Miss_female,1,0
0,3,male,27.0,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,81.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,24.0,0,0,83.1583,C,1,1,1,Single,Miss,Young,Unknown,None,5,83.1583,VeryHigh,Adult,24.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
1,2,female,5.0,1,2,27.75,S,0,4,0,Small,Miss,Young,Unknown,CA,10,6.9375,High,Child,10.0,2_female,2_S,2_High,Miss_female,1,0
0,3,male,34.0,0,0,6.4958,S,0,1,1,Single,Mr,Adult,Unknown,None,7,6.4958,Low,Adult,102.0,3_male,3_S,3_Low,Mr_male,0,0
1,1,female,23.0,1,0,113.275,C,1,2,0,Small,Miss,Young,Unknown,None,5,56.6375,VeryHigh,Adult,23.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,70.5,0,0,7.75,Q,0,1,1,Single,Mr,Adult,Unknown,None,6,7.75,Low,Senior,211.5,3_male,3_Q,3_Low,Mr_male,0,0
1,3,female,17.0,4,2,7.925,S,0,7,0,Medium,Miss,Young,Unknown,None,7,1.1321428571428571,Mid,Teen,51.0,3_female,3_S,3_Mid,Miss_female,1,0
1,1,female,16.0,0,1,57.9792,C,1,2,0,Small,Miss,Young,Unknown,None,6,28.9896,VeryHigh,Teen,16.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,male,19.0,0,0,8.1583,S,0,1,1,Single,Mr,Adult,Unknown,Other,9,8.1583,Mid,Adult,57.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,25.0,0,0,7.25,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.25,Low,Adult,75.0,3_male,3_S,3_Low,Mr_male,0,0
0,1,female,25.0,1,2,151.55,S,1,4,0,Small,Mrs,Adult,Unknown,None,6,37.8875,VeryHigh,Adult,25.0,1_female,1_S,1_VeryHigh,Mrs_female,1,1
0,1,male,42.0,1,0,52.0,S,0,2,0,Small,Mr,Adult,Unknown,None,6,26.0,VeryHigh,Middle,42.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
0,3,male,21.0,0,0,7.925,S,0,1,1,Single,Mr,Adult,Unknown,STONO ,17,7.925,Mid,Adult,63.0,3_male,3_S,3_Mid,Mr_male,0,0
0,3,male,28.08613077322936,0,0,7.8958,S,0,1,1,Single,Mr,Adult,Unknown,None,6,7.8958,Low,Adult,84.25839231968808,3_male,3_S,3_Low,Mr_male,0,0
0,2,male,35.057760836171056,0,0,0.0,S,0,1,1,Single,Mr,Adult,Unknown,None,6,0.0,Low,Middle,70.11552167234211,2_male,2_S,2_Low,Mr_male,0,0
1,1,female,15.0,0,1,211.3375,S,1,2,0,Small,Miss,Young,Unknown,None,5,105.66875,VeryHigh,Teen,15.0,1_female,1_S,1_VeryHigh,Miss_female,1,1
0,3,male,45.0,0,0,6.975,S,0,1,1,Single,Mr,Adult,Unknown,None,6,6.975,Low,Middle,135.0,3_male,3_S,3_Low,Mr_male,0,0
0,3,male,28.594166666666666,1,0,19.9667,S,0,2,0,Small,Mr,Adult,Unknown,None,5,9.98335,High,Adult,85.7825,3_male,3_S,3_High,Mr_male,0,0
1,3,male,25.0,1,0,7.775,S,0,2,0,Small,Mr,Adult,Unknown,None,6,3.8875,Low,Adult,75.0,3_male,3_S,3_Low,Mr_male,0,0
0,1,male,33.0,0,0,5.0,S,1,1,1,Single,Mr,Adult,Unknown,None,3,5.0,Low,Adult,33.0,1_male,1_S,1_Low,Mr_male,0,0
1,2,female,28.0,0,0,13.0,S,0,1,1,Single,Miss,Young,Unknown,None,6,13.0,Mid,Adult,56.0,2_female,2_S,2_Mid,Miss_female,1,0
0,2,male,32.0,2,0,73.5,S,0,3,0,Small,Mr,Adult,Unknown,SOC,12,24.5,VeryHigh,Adult,64.0,2_male,2_S,2_VeryHigh,Mr_male,0,0
1,1,male,26.0,0,0,30.0,C,1,1,1,Single,Mr,Adult,Unknown,None,6,30.0,High,Adult,26.0,1_male,1_C,1_High,Mr_male,0,0
0,3,male,37.0,2,0,7.925,S,0,3,0,Small,Mr,Adult,Unknown,None,7,2.6416666666666666,Mid,Middle,111.0,3_male,3_S,3_Mid,Mr_male,0,0
0,1,female,50.0,0,0,28.7125,C,1,1,1,Single,Miss,Young,Unknown,PC,8,28.7125,High,Middle,50.0,1_female,1_C,1_High,Miss_female,1,1
0,1,male,50.0,1,0,106.425,C,1,2,0,Small,Mr,Adult,Unknown,PC,8,53.2125,VeryHigh,Middle,50.0,1_male,1_C,1_VeryHigh,Mr_male,0,0
0,3,female,19.343621794871797,0,0,8.1375,Q,0,1,1,Single,Miss,Young,Unknown,None,6,8.1375,Mid,Adult,58.030865384615396,3_female,3_Q,3_Mid,Miss_female,1,0
0,2,male,34.0,1,0,21.0,S,0,2,0,Small,Mr,Adult,Unknown,None,5,10.5,High,Adult,68.0,2_male,2_S,2_High,Mr_male,0,0
1,3,female,21.89530952380952,0,0,7.8792,Q,0,1,1,Single,Miss,Young,Unknown,None,6,7.8792,Low,Adult,65.68592857142856,3_female,3_Q,3_Low,Miss_female,1,0
1,1,female,35.0,0,0,512.3292,C,0,1,1,Single,Miss,Young,Unknown,PC,8,512.3292,VeryHigh,Adult,35.0,1_female,1_C,1_VeryHigh,Miss_female,1,1
0,3,female,48.0,1,3,34.375,S,0,5,0,Medium,Mrs,Adult,Unknown,WC,10,6.875,VeryHigh,Middle,144.0,3_female,3_S,3_VeryHigh,Mrs_female,1,0
0,1,male,47.0,0,0,38.5,S,1,1,1,Single,Mr,Adult,Unknown,None,6,38.5,VeryHigh,Middle,47.0,1_male,1_S,1_VeryHigh,Mr_male,0,0
1,1,male,49.28298809523808,0,0,26.55,S,0,1,1,Single,Mr,Adult,Unknown,None,6,26.55,High,Middle,49.28298809523808,1_male,1_S,1_High,Mr_male,0,0
